Dokument_ID	Nachname	Vorname	Pseudonym	Gender	Titel	Untertitel_im_Text	Untertitel_im_Inhaltsverzeichnis	Jahr_ED	entstanden	Gattungslabel_ED	Gattungslabel_ED_normalisiert	Medium_ED	Medientyp_ED	Hg.	Kanon_Status	Nummer im Heft (ab 00797: 1 erste Position. 0 nicht erste Position)	seriell	Seiten	Medium_Zweitdruck	Jahr_Zweitdruck	Label_Zweitdruck	Medium_Drittdruck	Jahr_Drittdruck	Label_Drittdruck	in_Deutscher_Novellenschatz_(Heyse)	in_Pantheon	in_RUB_Sammlung	in_B-v-Wiese	Verantwortlich_Erfassung	falls andere Quelle	Herkunft_Prätext_lt_Paratext	Wahrheitsbeglaubigung_lt_Paratext	Bearbeitungsqualität	ist_spätere_Fassung_von	UrhGeschBis	falls_Episode_als_Ganztext_erfasst	Kontrafaktizität_annotiert
01240-07	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	773–781							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-08	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	806–816							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-09	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	837–844							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-10	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	869–883							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-11	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-12	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-13	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-14	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-15	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-16	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-17	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-18	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-19	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-20	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01240-21	Bernhard	Marie		f	Sonnenwende			1890		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft19–28, S.581–592, 613–620, 645–654, 677–683, 709–717, 741–748, 773–781, 806–816, 837–844, 869–883,							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Sonnenwende							
01241-00	Perfall	Anton von		m	Der Sprung im Glase			1890		Erzählung	E	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft24–25, S.756–762, 788–797							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Der_Sprung_im_Glase							
01241-01	Perfall	Anton von		m	Der Sprung im Glase			1890		Erzählung	E	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	756–762							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Der_Sprung_im_Glase							
01241-02	Perfall	Anton von		m	Der Sprung im Glase			1890		Erzählung	E	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	788–797							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Der_Sprung_im_Glase							
01241-03	Perfall	Anton von		m	Der Sprung im Glase			1890		Erzählung	E	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft24–25, S.756–762, 788–797							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Der_Sprung_im_Glase							
01241-04	Perfall	Anton von		m	Der Sprung im Glase			1890		Erzählung	E	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft24–25, S.756–762, 788–797							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Der_Sprung_im_Glase							
01241-05	Perfall	Anton von		m	Der Sprung im Glase			1890		Erzählung	E	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft24–25, S.756–762, 788–797							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Der_Sprung_im_Glase							
01242-00	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-01	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	450–454							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-02	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	469–474							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-03	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	485–491							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-04	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	501–506							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-05	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	517–522							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-06	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	533–536							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-07	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	550–555							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-08	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	565–568							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-09	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-10	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-11	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-12	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-13	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-14	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-15	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01242-16	Heigel	Karl August von	Karl v. Heigel	m	Baronin Müller			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft27–35, S.450–454, 469–474, 485–491, 501–506, 517–522, 533–536, 550–555, 565–568, 581–586							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Baronin_Müller							
01243-00	Wichert	Ernst		m	Eine Beichte			1891		Novelle	N	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft25–26, S.422–425, 439–444							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Beichte							
01243-01	Wichert	Ernst		m	Eine Beichte			1891		Novelle	N	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	422–425							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Beichte							
01243-02	Wichert	Ernst		m	Eine Beichte			1891		Novelle	N	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	439–444							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Beichte							
01243-03	Wichert	Ernst		m	Eine Beichte			1891		Novelle	N	Die Gartenlaube	Familienblatt	Adolf Kröner	1		TRUE	Heft25–26, S.422–425, 439–444							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Beichte							
01244-00	Felsing	Helene	Helene Pichler	f	Eine Fahrt um die Braut			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft42 und 43, S.720–723 und 735-739							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Fahrt_um_die_Braut							
01244-01	Felsing	Helene	Helene Pichler	f	Eine Fahrt um die Braut			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	720–723							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Fahrt_um_die_Braut							
01244-02	Felsing	Helene	Helene Pichler	f	Eine Fahrt um die Braut			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	735-739							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Fahrt_um_die_Braut							
01244-03	Felsing	Helene	Helene Pichler	f	Eine Fahrt um die Braut			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft42 und 43, S.720–723 und 735-739							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Fahrt_um_die_Braut							
01244-04	Felsing	Helene	Helene Pichler	f	Eine Fahrt um die Braut			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft42 und 43, S.720–723 und 735-739							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Eine_Fahrt_um_die_Braut							
01245-00	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft36–49, 51–52, S.597–602, 613–619, 630–636, 649–654, 669–677, 689–692, 710–715, 725–732, 741–748, 757–762, 773–779, 789–795, 805–811, 821–828, 857–864, 878–885							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-01	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	597–602							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-02	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	613–619							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-03	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	630–636							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-04	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	649–654							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-05	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	669–677							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-06	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	689–692							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-07	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	710–715							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-08	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	725–732							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-09	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	741–748							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-10	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	757–762							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-11	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	773–779							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-12	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	789–795							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-13	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	805–811							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-14	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	821–828							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-15	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	857–864							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-16	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	878–885							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-17	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft36–49, 51–52, S.597–602, 613–619, 630–636, 649–654, 669–677, 689–692, 710–715, 725–732, 741–748, 757–762, 773–779, 789–795, 805–811, 821–828, 857–864, 878–885							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-18	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft36–49, 51–52, S.597–602, 613–619, 630–636, 649–654, 669–677, 689–692, 710–715, 725–732, 741–748, 757–762, 773–779, 789–795, 805–811, 821–828, 857–864, 878–885							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-19	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft36–49, 51–52, S.597–602, 613–619, 630–636, 649–654, 669–677, 689–692, 710–715, 725–732, 741–748, 757–762, 773–779, 789–795, 805–811, 821–828, 857–864, 878–885							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-20	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft36–49, 51–52, S.597–602, 613–619, 630–636, 649–654, 669–677, 689–692, 710–715, 725–732, 741–748, 757–762, 773–779, 789–795, 805–811, 821–828, 857–864, 878–885							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
01245-21	Bernhard	Marie		f	Ein Götzenbild			1891		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Adolf Kröner			TRUE	Heft36–49, 51–52, S.597–602, 613–619, 630–636, 649–654, 669–677, 689–692, 710–715, 725–732, 741–748, 757–762, 773–779, 789–795, 805–811, 821–828, 857–864, 878–885							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Götzenbild							
